,boardnames,wordpair,Clue1,clue_score,clue_rank,alpha,Model
0,e1_board8_words,communicate-cooking,bake,0.0006304621812196201,190,0.8,swow
0,e1_board8_words,communicate-cooking,book,6.801057229519263e-05,1886,0.8,swow
0,e1_board8_words,communicate-cooking,chef,0.0019408353487422511,37,0.8,swow
0,e1_board8_words,communicate-cooking,competition,4.267241388906294e-05,9974,0.8,swow
0,e1_board8_words,communicate-cooking,cultural,0.00011474192308153737,851,0.8,swow
0,e1_board8_words,communicate-cooking,culture,0.00019716354260273242,513,0.8,swow
0,e1_board8_words,communicate-cooking,food,0.0014087364878891603,57,0.8,swow
0,e1_board8_words,communicate-cooking,kitchen,0.0024339650022993757,23,0.8,swow
0,e1_board8_words,communicate-cooking,list,0.00012330967624663654,773,0.8,swow
0,e1_board8_words,communicate-cooking,mother,5.5839809158023976e-05,3224,0.8,swow
0,e1_board8_words,communicate-cooking,partner,5.168895913065169e-05,4278,0.8,swow
0,e1_board8_words,communicate-cooking,practice,5.210166853278325e-05,4145,0.8,swow
0,e1_board8_words,communicate-cooking,Ramsey,NA,NA,0.8,swow
0,e1_board8_words,communicate-cooking,recipe,0.002370801507356345,25,0.8,swow
0,e1_board8_words,communicate-cooking,show,6.780572026886569e-05,1898,0.8,swow
0,e1_board8_words,communicate-cooking,talk,0.004292887085631197,1,0.8,swow
0,e1_board8_words,communicate-cooking,tell,0.00048428878918658623,234,0.8,swow
0,e1_board8_words,communicate-cooking,video,4.683052433131106e-05,6568,0.8,swow
0,e1_board9_words,bat-bounce,ball,0.16597541560712037,0,0.8,swow
0,e1_board9_words,bat-bounce,baseball,0.05609053525855888,3,0.8,swow
0,e1_board9_words,bat-bounce,echolocation,NA,NA,0.8,swow
0,e1_board9_words,bat-bounce,fly,2.8476456071373097e-05,295,0.8,swow
0,e1_board9_words,bat-bounce,groundball,NA,NA,0.8,swow
0,e1_board9_words,bat-bounce,hero,7.725826470777066e-06,2172,0.8,swow
0,e1_board9_words,bat-bounce,move,1.3757212268666227e-05,736,0.8,swow
0,e1_board9_words,bat-bounce,sport,0.012362172162486425,15,0.8,swow
0,e1_board9_words,lunch-almond,allergy,0.00016650435698104728,410,0.8,swow
0,e1_board9_words,lunch-almond,food,0.007884666071642647,11,0.8,swow
0,e1_board9_words,lunch-almond,health,8.572925714996718e-05,623,0.8,swow
0,e1_board9_words,lunch-almond,milk,9.554878482975014e-05,579,0.8,swow
0,e1_board9_words,lunch-almond,nut,0.002092053829422733,111,0.8,swow
0,e1_board9_words,lunch-almond,nutrition,0.006218361058488497,22,0.8,swow
0,e1_board9_words,lunch-almond,peanut,0.004403240950489331,56,0.8,swow
0,e1_board9_words,lunch-almond,sandwich,0.0005715116102350452,214,0.8,swow
0,e1_board9_words,lunch-almond,snack,0.020007844518908417,0,0.8,swow
0,e1_board9_words,toes-Dracula,blood,0.0028638186900507173,7,0.8,swow
0,e1_board9_words,toes-Dracula,body,0.0003218984987947879,160,0.8,swow
0,e1_board9_words,toes-Dracula,claw,0.0001829355517488521,289,0.8,swow
0,e1_board9_words,toes-Dracula,count,0.0016209346915401438,36,0.8,swow
0,e1_board9_words,toes-Dracula,creepy,0.00011783457729005392,632,0.8,swow
0,e1_board9_words,toes-Dracula,fetish,0.00025619526853442654,206,0.8,swow
0,e1_board9_words,toes-Dracula,freak,6.603974103878403e-05,4304,0.8,swow
0,e1_board9_words,toes-Dracula,ground,8.335236395706868e-05,1732,0.8,swow
0,e1_board9_words,toes-Dracula,human,0.00010502588871223884,838,0.8,swow
0,e1_board9_words,toes-Dracula,person,7.556199997440235e-05,2479,0.8,swow
0,e1_board9_words,toes-Dracula,scary,0.00012722999787352128,548,0.8,swow
0,e1_board9_words,toes-Dracula,stub,0.0006007083457321315,89,0.8,swow
0,e1_board9_words,toes-Dracula,suck,0.0002759473065167761,185,0.8,swow
0,e1_board9_words,toes-Dracula,teeth,0.0004752946909134911,110,0.8,swow
0,e1_board9_words,toes-Dracula,twilight,0.00030604800772879515,172,0.8,swow
0,e1_board9_words,toes-Dracula,ugly,7.371647710273632e-05,2716,0.8,swow
0,e1_board9_words,toes-Dracula,vampire,0.005216798105519712,2,0.8,swow
0,e1_board9_words,toes-Dracula,vein,0.0031280087939328386,5,0.8,swow
0,e1_board10_words,pendulum-dusk,change,5.7633938119694545e-05,3260,0.8,swow
0,e1_board10_words,pendulum-dusk,clock,0.005616528623912946,10,0.8,swow
0,e1_board10_words,pendulum-dusk,cycle,0.0002059557715343824,275,0.8,swow
0,e1_board10_words,pendulum-dusk,end,5.4287467744693344e-05,3994,0.8,swow
0,e1_board10_words,pendulum-dusk,evening,0.01098548425859594,4,0.8,swow
0,e1_board10_words,pendulum-dusk,hypnotize,0.00037190958104628993,156,0.8,swow
0,e1_board10_words,pendulum-dusk,light,0.0004122660802974209,145,0.8,swow
0,e1_board10_words,pendulum-dusk,midnight,0.014001575256783659,2,0.8,swow
0,e1_board10_words,pendulum-dusk,repetitious,NA,NA,0.8,swow
0,e1_board10_words,pendulum-dusk,right,9.857049747692637e-05,744,0.8,swow
0,e1_board10_words,pendulum-dusk,sun,0.000961482522304524,72,0.8,swow
0,e1_board10_words,pendulum-dusk,sunset,0.0011252187104055925,65,0.8,swow
0,e1_board10_words,pendulum-dusk,swing,0.0004868321008862301,128,0.8,swow
0,e1_board10_words,pendulum-dusk,time,0.004118766932676484,17,0.8,swow
0,e1_board10_words,tea-bean,beverage,0.00037499264647034974,165,0.8,swow
0,e1_board10_words,tea-bean,black,0.00012175555892188695,736,0.8,swow
0,e1_board10_words,tea-bean,Boston,0.00013543397102954737,623,0.8,swow
0,e1_board10_words,tea-bean,cafe,0.014469147464110895,4,0.8,swow
0,e1_board10_words,tea-bean,caffeine,0.009878638904577278,11,0.8,swow
0,e1_board10_words,tea-bean,coffee,0.01727812613523187,3,0.8,swow
0,e1_board10_words,tea-bean,drink,0.0004958683655681589,118,0.8,swow
0,e1_board10_words,tea-bean,food,0.00020733083472457514,353,0.8,swow
0,e1_board10_words,tea-bean,green,0.0008504178197310408,67,0.8,swow
0,e1_board10_words,tea-bean,legume,0.009417106966922108,12,0.8,swow
0,e1_board10_words,tea-bean,plant,0.0006180293804194214,98,0.8,swow
0,e1_board10_words,tea-bean,roast,9.8231972138074e-05,957,0.8,swow
0,e1_board10_words,tea-bean,Starbucks,NA,NA,0.8,swow
0,e1_board10_words,tea-bean,time,5.9501744658385415e-05,1993,0.8,swow
0,e1_board10_words,tea-bean,vanilla,0.00039400703763492137,154,0.8,swow
0,e1_board10_words,tourist-comedy,activity,0.00016022105516153598,379,0.8,swow
0,e1_board10_words,tourist-comedy,attraction,6.314239148224472e-05,2691,0.8,swow
0,e1_board10_words,tourist-comedy,audience,0.00012454383796734462,549,0.8,swow
0,e1_board10_words,tourist-comedy,Aziz,NA,NA,0.8,swow
0,e1_board10_words,tourist-comedy,Borat,NA,NA,0.8,swow
0,e1_board10_words,tourist-comedy,cinema,0.00021948797257304655,257,0.8,swow
0,e1_board10_words,tourist-comedy,cruise,0.00010755919633461307,703,0.8,swow
0,e1_board10_words,tourist-comedy,Ellen,NA,NA,0.8,swow
0,e1_board10_words,tourist-comedy,enjoy,0.00033973872165084034,170,0.8,swow
0,e1_board10_words,tourist-comedy,entertain,0.0021599348619096167,43,0.8,swow
0,e1_board10_words,tourist-comedy,fun,0.0014909155414690493,53,0.8,swow
0,e1_board10_words,tourist-comedy,funny,0.005702165407167179,7,0.8,swow
0,e1_board10_words,tourist-comedy,happy,0.0001545484599474445,400,0.8,swow
0,e1_board10_words,tourist-comedy,Hawaii,0.00011916105972207648,582,0.8,swow
0,e1_board10_words,tourist-comedy,Las Vegas,7.491048055861804e-05,1502,0.8,swow
0,e1_board10_words,tourist-comedy,laugh,0.005284989544226504,12,0.8,swow
0,e1_board10_words,tourist-comedy,performance,0.00011417550542129323,627,0.8,swow
0,e1_board10_words,tourist-comedy,plan,6.458575615960457e-05,2459,0.8,swow
0,e1_board10_words,tourist-comedy,show,0.00013469494655916689,489,0.8,swow
0,e1_board10_words,tourist-comedy,sightseeing,NA,NA,0.8,swow
0,e1_board10_words,tourist-comedy,tacky,7.456670373784971e-05,1519,0.8,swow
0,e1_board10_words,tourist-comedy,theatre,NA,NA,0.8,swow
0,e1_board10_words,tourist-comedy,ticket,0.00019639834596362277,287,0.8,swow
0,e1_board10_words,tourist-comedy,travel,0.002183953184822758,41,0.8,swow
0,e1_board10_words,tourist-comedy,vacation,0.001456687142776223,54,0.8,swow
0,e2_board1_words,cave-knight,adventure,0.00017537855339810942,478,0.8,swow
0,e2_board1_words,cave-knight,Batman,0.0015647447408333032,23,0.8,swow
0,e2_board1_words,cave-knight,castle,0.002456269481182866,12,0.8,swow
0,e2_board1_words,cave-knight,dark,0.003723728408250275,7,0.8,swow
0,e2_board1_words,cave-knight,darkness,0.0017946188252823982,17,0.8,swow
0,e2_board1_words,cave-knight,dragon,0.00024411537488326147,257,0.8,swow
0,e2_board1_words,cave-knight,dungeon,0.0014636538696178758,30,0.8,swow
0,e2_board1_words,cave-knight,hide,0.00023900839669305164,269,0.8,swow
0,e2_board1_words,cave-knight,kingdom,0.00027661818647273733,218,0.8,swow
0,e2_board1_words,cave-knight,medieval,0.003356977823156648,9,0.8,swow
0,e2_board1_words,cave-knight,monster,0.00015625422528501776,569,0.8,swow
0,e2_board1_words,cave-knight,opposite,4.05042442497765e-05,11478,0.8,swow
0,e2_board1_words,cave-knight,protection,0.00041178717956431583,125,0.8,swow
0,e2_board1_words,cave-knight,quest,0.00021647048543923925,320,0.8,swow
0,e2_board1_words,cave-knight,soldier,0.00022948941718975785,288,0.8,swow
0,e2_board1_words,cave-knight,valor,0.0019413460211181173,16,0.8,swow
0,e2_board1_words,cave-knight,warrior,0.0021356074551156312,14,0.8,swow
0,e2_board1_words,cave-knight,warrior{space}tunnel,NA,NA,0.8,swow
0,e2_board1_words,quick-glow,comet,0.00020111225242107602,277,0.8,swow
0,e2_board1_words,quick-glow,explosion,6.0079406746419354e-05,1950,0.8,swow
0,e2_board1_words,quick-glow,fire,0.00011396558366116855,480,0.8,swow
0,e2_board1_words,quick-glow,firefly,0.0021083620140924324,57,0.8,swow
0,e2_board1_words,quick-glow,firework,0.00027303773356316714,226,0.8,swow
0,e2_board1_words,quick-glow,flare,0.00038638503134352255,190,0.8,swow
0,e2_board1_words,quick-glow,flash,0.018478302103472673,0,0.8,swow
0,e2_board1_words,quick-glow,flashlight,0.0031202038523769236,38,0.8,swow
0,e2_board1_words,quick-glow,flicker,0.005820278380542418,3,0.8,swow
0,e2_board1_words,quick-glow,laser,0.0016549966983755763,71,0.8,swow
0,e2_board1_words,quick-glow,light,0.004879261210951006,8,0.8,swow
0,e2_board1_words,quick-glow,lightening,0.00044864865775787356,171,0.8,swow
0,e2_board1_words,quick-glow,lightning,0.00041036054879052195,178,0.8,swow
0,e2_board1_words,quick-glow,match,0.00034138757461489176,204,0.8,swow
0,e2_board1_words,quick-glow,neon,0.003528732039024021,32,0.8,swow
0,e2_board1_words,quick-glow,shine,0.002172234461214357,54,0.8,swow
0,e2_board1_words,quick-glow,shine{space}fast,NA,NA,0.8,swow
0,e2_board1_words,quick-glow,silver,0.00011257947386099865,490,0.8,swow
0,e2_board1_words,quick-glow,spark,0.0006523583350537292,140,0.8,swow
0,e2_board1_words,tree-oak,acorn,0.015314304933577716,17,0.8,swow
0,e2_board1_words,tree-oak,arbor,NA,NA,0.8,swow
0,e2_board1_words,tree-oak,bark,0.00025284769210164076,50,0.8,swow
0,e2_board1_words,tree-oak,branch,0.058021557086021046,6,0.8,swow
0,e2_board1_words,tree-oak,climb,3.7405019324193395e-07,311,0.8,swow
0,e2_board1_words,tree-oak,deciduous,NA,NA,0.8,swow
0,e2_board1_words,tree-oak,foliage,0.0002357757992072659,51,0.8,swow
0,e2_board1_words,tree-oak,forest,0.0017823259460852652,31,0.8,swow
0,e2_board1_words,tree-oak,green,1.1411338992386227e-06,187,0.8,swow
0,e2_board1_words,tree-oak,leaf,0.005408616652349829,22,0.8,swow
0,e2_board1_words,tree-oak,maple,0.0020848537199226525,29,0.8,swow
0,e2_board1_words,tree-oak,nature,2.0696098607782567e-05,75,0.8,swow
0,e2_board1_words,tree-oak,photosynthesis,1.5211562002506346e-06,172,0.8,swow
0,e2_board1_words,tree-oak,plant,1.5013562580998863e-05,81,0.8,swow
0,e2_board1_words,tree-oak,Quercus,NA,NA,0.8,swow
0,e2_board1_words,tree-oak,root,0.0033406478303478287,27,0.8,swow
0,e2_board1_words,tree-oak,squirrel,0.0001367177383823911,57,0.8,swow
0,e2_board1_words,tree-oak,sturdy,4.5701647691725026e-07,272,0.8,swow
0,e2_board1_words,tree-oak,sycamore,NA,NA,0.8,swow
0,e2_board1_words,tree-oak,tree,0.07267133877392935,2,0.8,swow
0,e2_board1_words,tree-oak,wood,0.0005310204102587808,42,0.8,swow
0,e2_board1_words,tree-oak,wood{space}plant,NA,NA,0.8,swow
0,e2_board2_words,gold-silver,bronze,0.06679735911732729,4,0.8,swow
0,e2_board2_words,gold-silver,coin,0.00010886349846084192,64,0.8,swow
0,e2_board2_words,gold-silver,commodity,NA,NA,0.8,swow
0,e2_board2_words,gold-silver,currency,6.970306121613669e-06,168,0.8,swow
0,e2_board2_words,gold-silver,element,8.985664785003321e-06,148,0.8,swow
0,e2_board2_words,gold-silver,grey{space}24k,NA,NA,0.8,swow
0,e2_board2_words,gold-silver,jewelry,0.009049310705232216,9,0.8,swow
0,e2_board2_words,gold-silver,luxury,1.10044605672746e-05,133,0.8,swow
0,e2_board2_words,gold-silver,medal,0.0034343999254266904,20,0.8,swow
0,e2_board2_words,gold-silver,metal,0.0041049598744264245,16,0.8,swow
0,e2_board2_words,gold-silver,money,5.411859302977572e-06,195,0.8,swow
0,e2_board2_words,gold-silver,precious,0.0018715710610609818,27,0.8,swow
0,e2_board2_words,gold-silver,treasure,0.000635941536469292,37,0.8,swow
0,e2_board2_words,gold-silver,valuable,0.0009996918015246095,33,0.8,swow
0,e2_board2_words,stern-wind,air,0.00019033811774738174,413,0.8,swow
0,e2_board2_words,stern-wind,blow,0.0076918048803075794,5,0.8,swow
0,e2_board2_words,stern-wind,boat,0.0011660822353489696,34,0.8,swow
0,e2_board2_words,stern-wind,brisk,0.00029795447385940334,221,0.8,swow
0,e2_board2_words,stern-wind,cold,0.00020509382911801873,375,0.8,swow
0,e2_board2_words,stern-wind,fierce,0.0013782845371027737,29,0.8,swow
0,e2_board2_words,stern-wind,force,0.0004996096990830141,125,0.8,swow
0,e2_board2_words,stern-wind,galeforce,NA,NA,0.8,swow
0,e2_board2_words,stern-wind,harsh,0.0022355025204391973,20,0.8,swow
0,e2_board2_words,stern-wind,horn,9.56834969967397e-05,1335,0.8,swow
0,e2_board2_words,stern-wind,hurricane,0.004221662774390628,12,0.8,swow
0,e2_board2_words,stern-wind,sail,0.0035137219305120013,16,0.8,swow
0,e2_board2_words,stern-wind,sailboat,0.0020188736458424594,22,0.8,swow
0,e2_board2_words,stern-wind,ship,0.0011111759793374651,38,0.8,swow
0,e2_board2_words,stern-wind,strong,0.00041759009587985025,151,0.8,swow
0,e2_board2_words,stern-wind,tornado,0.003907463217158132,14,0.8,swow
0,e2_board2_words,stern-wind,tough,0.0007039444531217566,78,0.8,swow
0,e2_board2_words,stern-wind,weather,0.0009243327788536124,58,0.8,swow
0,e2_board2_words,stern-wind,whip,0.00010443610228778091,1117,0.8,swow
0,e2_board2_words,stern-wind,wind,0.014071534892893102,0,0.8,swow
0,e2_board2_words,stern-wind,autoclave,NA,NA,0.8,swow
0,e2_board2_words,sun-bowl,breakfast,0.0008486135988098276,67,0.8,swow
0,e2_board2_words,sun-bowl,cereal,0.0007724936251832817,77,0.8,swow
0,e2_board2_words,sun-bowl,chip,9.677808538505321e-05,1599,0.8,swow
0,e2_board2_words,sun-bowl,circle,0.0001288641177463588,1034,0.8,swow
0,e2_board2_words,sun-bowl,contain,7.48709400591542e-05,2443,0.8,swow
0,e2_board2_words,sun-bowl,curvature,NA,NA,0.8,swow
0,e2_board2_words,sun-bowl,football,8.135948060919874e-05,2125,0.8,swow
0,e2_board2_words,sun-bowl,heat,0.0006250828859613623,106,0.8,swow
0,e2_board2_words,sun-bowl,i_dont_tihnk_t,NA,NA,0.8,swow
0,e2_board2_words,sun-bowl,ice cream,7.088494851718059e-05,2717,0.8,swow
0,e2_board2_words,sun-bowl,picnic,0.0005863372685138905,119,0.8,swow
0,e2_board2_words,sun-bowl,plate,0.0013397033536809775,32,0.8,swow
0,e2_board2_words,sun-bowl,plate{space}hot,NA,NA,0.8,swow
0,e2_board2_words,sun-bowl,raisin,0.000914388494380665,55,0.8,swow
0,e2_board2_words,sun-bowl,raisin bran,NA,NA,0.8,swow
0,e2_board2_words,sun-bowl,round,0.00023853109388971412,455,0.8,swow
0,e2_board2_words,sun-bowl,set,0.00011504102572884984,1207,0.8,swow
0,e2_board2_words,sun-bowl,sphere,0.00022512158728029484,495,0.8,swow
0,e2_board2_words,sun-bowl,sundae,6.046735987679668e-05,3820,0.8,swow
0,e2_board3_words,holy-kind,angel,0.0010681381276771676,151,0.8,swow
0,e2_board3_words,holy-kind,charity,0.0005820828677938956,239,0.8,swow
0,e2_board3_words,holy-kind,Christ,0.0014398938986409538,108,0.8,swow
0,e2_board3_words,holy-kind,Christian,0.0031446917827747394,39,0.8,swow
0,e2_board3_words,holy-kind,church,0.001438859435883192,109,0.8,swow
0,e2_board3_words,holy-kind,commandment,NA,NA,0.8,swow
0,e2_board3_words,holy-kind,commandments,NA,NA,0.8,swow
0,e2_board3_words,holy-kind,diet,3.079513005905253e-05,9910,0.8,swow
0,e2_board3_words,holy-kind,emotion,9.506985963478171e-05,666,0.8,swow
0,e2_board3_words,holy-kind,generous,0.0027068946136934394,48,0.8,swow
0,e2_board3_words,holy-kind,good,0.0009060859336746029,168,0.8,swow
0,e2_board3_words,holy-kind,Jesus,0.0014518869432872848,107,0.8,swow
0,e2_board3_words,holy-kind,lesson,3.535906166834101e-05,5450,0.8,swow
0,e2_board3_words,holy-kind,moral,0.0008612880927239303,177,0.8,swow
0,e2_board3_words,holy-kind,nice,0.00370285209096303,29,0.8,swow
0,e2_board3_words,holy-kind,nun,0.000732138867929213,208,0.8,swow
0,e2_board3_words,holy-kind,preacher,0.0011540642635973868,141,0.8,swow
0,e2_board3_words,holy-kind,priest,0.0009060357289445539,169,0.8,swow
0,e2_board3_words,holy-kind,religion,0.0022666830390040294,63,0.8,swow
0,e2_board3_words,holy-kind,religious,0.00320062587495585,38,0.8,swow
0,e2_board3_words,holy-kind,righteous,0.004799475856655074,14,0.8,swow
0,e2_board3_words,holy-kind,saint,0.008602934625921106,4,0.8,swow
0,e2_board3_words,holy-kind,virtue,0.0032976122998893357,36,0.8,swow
0,e2_board3_words,rude-regret,anger,0.00011031574724226815,678,0.8,swow
0,e2_board3_words,rude-regret,angry,0.0001161674249898728,639,0.8,swow
0,e2_board3_words,rude-regret,argument,6.779221231073032e-05,1407,0.8,swow
0,e2_board3_words,rude-regret,asshole,0.001429286142461723,68,0.8,swow
0,e2_board3_words,rude-regret,attitude,0.0007193475312875724,144,0.8,swow
0,e2_board3_words,rude-regret,bad,0.00037520551791300993,239,0.8,swow
0,e2_board3_words,rude-regret,bully,0.0011307459754997492,92,0.8,swow
0,e2_board3_words,rude-regret,consequence,7.783145639608467e-05,1080,0.8,swow
0,e2_board3_words,rude-regret,fight,5.317001727941794e-05,3073,0.8,swow
0,e2_board3_words,rude-regret,guilt,0.002634938295952513,35,0.8,swow
0,e2_board3_words,rude-regret,hindsight,0.0003347374291454506,263,0.8,swow
0,e2_board3_words,rude-regret,impression,5.6729833152745896e-05,2337,0.8,swow
0,e2_board3_words,rude-regret,insult,0.0017073748996385462,57,0.8,swow
0,e2_board3_words,rude-regret,mean,0.002320686490342535,38,0.8,swow
0,e2_board3_words,rude-regret,misbehave,0.0002926664960259062,295,0.8,swow
0,e2_board3_words,rude-regret,mistake,0.0004049741560168032,224,0.8,swow
0,e2_board3_words,rude-regret,negative,0.00022402123663148817,365,0.8,swow
0,e2_board3_words,rude-regret,re,NA,NA,0.8,swow
0,e2_board3_words,rude-regret,remorse,0.004957932031115669,12,0.8,swow
0,e2_board3_words,rude-regret,road rage,NA,NA,0.8,swow
0,e2_board3_words,rude-regret,shame,0.002299202933856498,39,0.8,swow
0,e2_board3_words,rude-regret,sin,0.00035521762055119367,252,0.8,swow
0,e2_board3_words,rude-regret,sorry,0.006968613055792508,0,0.8,swow
0,e2_board3_words,rude-regret,tantrum,8.315741829863818e-05,977,0.8,swow
0,e2_board3_words,rude-regret,upset,0.00044542819859915426,204,0.8,swow
0,e2_board3_words,teeth-gums,brush,3.1385317384671474e-05,45,0.8,swow
0,e2_board3_words,teeth-gums,cavity,0.013792819181619825,15,0.8,swow
0,e2_board3_words,teeth-gums,dental,0.08855381346714533,3,0.8,swow
0,e2_board3_words,teeth-gums,dentist,0.057130040711869154,7,0.8,swow
0,e2_board3_words,teeth-gums,dentistry,NA,NA,0.8,swow
0,e2_board3_words,teeth-gums,floss,0.10221856227260326,2,0.8,swow
0,e2_board3_words,teeth-gums,gingivitis,NA,NA,0.8,swow
0,e2_board3_words,teeth-gums,mouth,0.008889023071482776,16,0.8,swow
0,e2_board3_words,teeth-gums,oral,0.00015832620519436844,34,0.8,swow
0,e2_board3_words,teeth-gums,u,1.215369280968272e-07,4506,0.8,swow
0,e2_board4_words,dream-bet,bed,0.001320369482016493,40,0.8,swow
0,e2_board4_words,dream-bet,belief,5.641131561878527e-05,3205,0.8,swow
0,e2_board4_words,dream-bet,chance,0.0006762651544795363,216,0.8,swow
0,e2_board4_words,dream-bet,dopamine,0.00013870276723680836,696,0.8,swow
0,e2_board4_words,dream-bet,future,0.000210070522550938,481,0.8,swow
0,e2_board4_words,dream-bet,gamble,0.0039938393826202635,3,0.8,swow
0,e2_board4_words,dream-bet,goal,0.0002505591345549324,421,0.8,swow
0,e2_board4_words,dream-bet,hope,0.0005856704446758631,235,0.8,swow
0,e2_board4_words,dream-bet,imagine,0.001120919986982941,85,0.8,swow
0,e2_board4_words,dream-bet,lottery,0.003785158517660448,6,0.8,swow
0,e2_board4_words,dream-bet,luck,0.0008902181528583665,171,0.8,swow
0,e2_board4_words,dream-bet,millionaire,0.0006553344286002923,218,0.8,swow
0,e2_board4_words,dream-bet,money,0.0012248461776338724,52,0.8,swow
0,e2_board4_words,dream-bet,nightmare,0.001744177168692858,20,0.8,swow
0,e2_board4_words,dream-bet,predict,0.00015549668435564228,626,0.8,swow
0,e2_board4_words,dream-bet,rich,0.0001425135656400022,679,0.8,swow
0,e2_board4_words,dream-bet,risk,0.001592930677496009,27,0.8,swow
0,e2_board4_words,dream-bet,stake,0.0002701476034386736,404,0.8,swow
0,e2_board4_words,dream-bet,uncertain,4.535766249671508e-05,7214,0.8,swow
0,e2_board4_words,dream-bet,Vegas,NA,NA,0.8,swow
0,e2_board4_words,dream-bet,win,0.0005150781284396128,265,0.8,swow
0,e2_board4_words,dream-bet,wish,0.0004750266971068974,279,0.8,swow
0,e2_board4_words,dream-bet,wishful,0.0005325603724554385,255,0.8,swow
0,e2_board4_words,jump-leap,air,5.212424441125203e-07,3957,0.8,swow
0,e2_board4_words,jump-leap,bounce,0.0008671877495039062,9,0.8,swow
0,e2_board4_words,jump-leap,cliff,1.1008741805459893e-05,49,0.8,swow
0,e2_board4_words,jump-leap,elevate,3.889260469678471e-06,112,0.8,swow
0,e2_board4_words,jump-leap,faith,7.641810091517811e-07,1426,0.8,swow
0,e2_board4_words,jump-leap,frog,0.0015716580366030076,7,0.8,swow
0,e2_board4_words,jump-leap,height,1.2634641009841414e-06,531,0.8,swow
0,e2_board4_words,jump-leap,high,1.6111043583804323e-05,40,0.8,swow
0,e2_board4_words,jump-leap,hop,0.16079704540937895,2,0.8,swow
0,e2_board4_words,jump-leap,lift,2.5044918945475064e-06,197,0.8,swow
0,e2_board4_words,jump-leap,motion,1.8391397549724636e-06,316,0.8,swow
0,e2_board4_words,jump-leap,move,1.3794745493473265e-06,461,0.8,swow
0,e2_board4_words,jump-leap,prance,NA,NA,0.8,swow
0,e2_board4_words,jump-leap,skip,0.0765450118924479,3,0.8,swow
0,e2_board4_words,jump-leap,skydive,NA,NA,0.8,swow
0,e2_board4_words,jump-leap,trampoline,0.06303302928535011,4,0.8,swow
0,e2_board4_words,jump-leap,upward,4.643919899259324e-06,101,0.8,swow
0,e2_board4_words,jump-leap,vault,2.0773559268659012e-06,273,0.8,swow
0,e2_board4_words,travel-ankle,accelerate,0.00010484820713291337,947,0.8,swow
0,e2_board4_words,travel-ankle,Achilles,NA,NA,0.8,swow
0,e2_board4_words,travel-ankle,ale,5.553048016330468e-05,6397,0.8,swow
0,e2_board4_words,travel-ankle,basketball,5.4622799967025205e-05,7000,0.8,swow
0,e2_board4_words,travel-ankle,boot,0.0006497052439565116,101,0.8,swow
0,e2_board4_words,travel-ankle,break,0.0004354748680504629,137,0.8,swow
0,e2_board4_words,travel-ankle,broken,0.0002392962804055114,302,0.8,swow
0,e2_board4_words,travel-ankle,connector,NA,NA,0.8,swow
0,e2_board4_words,travel-ankle,destination,0.002770712115721621,17,0.8,swow
0,e2_board4_words,travel-ankle,feet,0.000710369109819228,94,0.8,swow
0,e2_board4_words,travel-ankle,foot,0.002494691450896957,20,0.8,swow
0,e2_board4_words,travel-ankle,footpath,0.0002618079289374165,258,0.8,swow
0,e2_board4_words,travel-ankle,getaway,NA,NA,0.8,swow
0,e2_board4_words,travel-ankle,globetrotter,NA,NA,0.8,swow
0,e2_board4_words,travel-ankle,hike,0.0004870825323040676,123,0.8,swow
0,e2_board4_words,travel-ankle,joint,0.002259526480900941,27,0.8,swow
0,e2_board4_words,travel-ankle,leg,0.004020831744809322,5,0.8,swow
0,e2_board4_words,travel-ankle,movement,0.00016070566981574977,489,0.8,swow
0,e2_board4_words,travel-ankle,plane,0.00046694840078987835,129,0.8,swow
0,e2_board4_words,travel-ankle,rotate,7.245344915282662e-05,2108,0.8,swow
0,e2_board4_words,travel-ankle,sandal,NA,NA,0.8,swow
0,e2_board4_words,travel-ankle,shoe,0.00038960029247748617,153,0.8,swow
0,e2_board4_words,travel-ankle,transportation,0.00038454419372374983,158,0.8,swow
0,e2_board4_words,travel-ankle,trap,5.754706793108559e-05,5317,0.8,swow
0,e2_board4_words,travel-ankle,trek,0.0011048377767377473,59,0.8,swow
0,e2_board4_words,travel-ankle,trip,0.0017075091376294227,44,0.8,swow
0,e2_board4_words,travel-ankle,twist,0.00011088568686592249,869,0.8,swow
0,e2_board4_words,travel-ankle,vacation,0.0015290617503176975,47,0.8,swow
0,e2_board4_words,travel-ankle,walk,0.00025440582971795556,276,0.8,swow
0,e2_board5_words,hand-birth,baby,0.0037483484756248293,6,0.8,swow
0,e2_board5_words,hand-birth,body,0.0003143640831974068,191,0.8,swow
0,e2_board5_words,hand-birth,born,0.0047301199908855035,5,0.8,swow
0,e2_board5_words,hand-birth,c-section,NA,NA,0.8,swow
0,e2_board5_words,hand-birth,deliver,0.000379908318919987,152,0.8,swow
0,e2_board5_words,hand-birth,doctor,5.299730012774477e-05,6598,0.8,swow
0,e2_board5_words,hand-birth,doula,NA,NA,0.8,swow
0,e2_board5_words,hand-birth,finger,0.0015911546968215527,42,0.8,swow
0,e2_board5_words,hand-birth,fingerprint,9.392774722116218e-05,1325,0.8,swow
0,e2_board5_words,hand-birth,first,0.0002142624485719946,310,0.8,swow
0,e2_board5_words,hand-birth,god,NA,NA,0.8,swow
0,e2_board5_words,hand-birth,human,0.00013945109246986064,609,0.8,swow
