"sona_id","wordpair","clue","accessibility","distinctiveness","response"
60608,"toes-dracula","twilight","low","low",2
60608,"lunch-almond","peanut","low","high",3
60608,"lunch-almond","snack","high","high",2
60608,"bat-bounce","hero","low","low",4
60608,"bat-bounce","sport","low","high",2
60608,"toes-dracula","person","high","low",3
60608,"toes-dracula","count","high","high",3
60608,"bat-bounce","ball","high","high",2
60608,"lunch-almond","food","high","low",3
60608,"tea-bean","coffee","high","high",4
60608,"pendulum-dusk","time","high","high",3
60608,"tourist-comedy","show","high","low",2
60608,"pendulum-dusk","hypnotize","low","low",3
60608,"tourist-comedy","las vegas","low","low",2
60608,"tea-bean","food","low","high",1
60608,"tea-bean","starbucks","low","low",2
60608,"tourist-comedy","fun","high","high",3
60608,"tea-bean","time","high","low",2
60608,"tourist-comedy","theatre","low","high",2
60608,"pendulum-dusk","repetitious","low","high",3
60608,"pendulum-dusk","right","high","low",2
60608,"giggle-abnormal","funny","high","high",2
60608,"void-couch","seatcheck","low","high",3
60608,"giggle-abnormal","giddy","low","low",3
60608,"exam-algebra","knowledge","low","low",1
60608,"void-couch","empty","high","high",2
60608,"void-couch","move","high","low",1
60608,"exam-algebra","math","low","high",3
60608,"giggle-abnormal","happy","high","low",2
60608,"giggle-abnormal","goofy","low","high",4
60608,"exam-algebra","school","high","high",3
60608,"void-couch","purchase","low","low",4
60608,"exam-algebra","test","high","low",3
61368,"toes-dracula","person","high","low",1
61368,"toes-dracula","count","high","high",2
61368,"bat-bounce","hero","low","low",1
61368,"lunch-almond","snack","high","high",5
61368,"bat-bounce","ball","high","high",1
61368,"toes-dracula","claw","low","high",3
61368,"bat-bounce","sport","low","high",5
61368,"lunch-almond","food","high","low",5
61368,"toes-dracula","twilight","low","low",2
61368,"bat-bounce","move","high","low",2
61368,"lunch-almond","peanut","low","high",4
61368,"lunch-almond","allergy","low","low",4
61368,"onion-cigarette","smell","high","high",5
61368,"onion-cigarette","disgust","low","low",2
61368,"onion-cigarette","pungent","low","high",5
61368,"homeless-apartment","live","high","low",2
61368,"homeless-apartment","house","high","high",4
61368,"near-astronaut","far","high","high",2
61368,"onion-cigarette","mouth","high","low",4
61368,"homeless-apartment","shelter","low","high",5
61368,"homeless-apartment","food","low","low",2
61368,"near-astronaut","train","high","low",1
61368,"near-astronaut","mars","low","low",4
61368,"near-astronaut","space","low","high",4
61368,"void-couch","move","high","low",2
61368,"giggle-abnormal","funny","high","high",2
61368,"exam-algebra","math","low","high",5
61368,"void-couch","seatcheck","low","high",2
61368,"exam-algebra","school","high","high",5
61368,"giggle-abnormal","goofy","low","high",3
61368,"exam-algebra","test","high","low",5
61368,"giggle-abnormal","happy","high","low",3
61368,"giggle-abnormal","giddy","low","low",3
61368,"void-couch","purchase","low","low",1
61368,"exam-algebra","knowledge","low","low",2
61368,"void-couch","empty","high","high",3
61368,"olive-real","unsugarcoated","low","high",1
61368,"olive-real","italian","low","low",1
61368,"olive-real","natural","high","high",4
61368,"candle-wick","flame","low","high",5
61368,"weird-trauma","horror","low","high",3
61368,"weird-trauma","crazy","high","high",1
61368,"olive-real","eat","high","low",2
61368,"weird-trauma","you","high","low",1
61368,"candle-wick","light","high","low",4
61368,"candle-wick","fire","high","high",5
61368,"candle-wick","board","low","low",2
61368,"weird-trauma","minority","low","low",1
61368,"flat-alike","plain","low","high",5
61368,"flat-alike","pancake","low","low",1
61368,"perjury-adultery","sin","low","high",5
61368,"heavy-feather","weight","high","high",5
61368,"perjury-adultery","wrong","high","low",5
61368,"perjury-adultery","trump","low","low",5
61368,"heavy-feather","might","high","low",2
61368,"flat-alike","same","high","high",1
61368,"heavy-feather","oxymoron","low","high",4
61368,"heavy-feather","opposite","low","low",4
61368,"perjury-adultery","cheat","high","high",3
61368,"flat-alike","feet","high","low",1
61368,"dream-bet","money","high","low",4
61368,"dream-bet","chance","high","high",2
61368,"jump-leap","move","high","low",5
61368,"travel-ankle","break","high","low",2
61368,"travel-ankle","walk","high","high",4
61368,"jump-leap","hop","high","high",5
61368,"dream-bet","luck","low","high",4
61368,"jump-leap","faith","low","low",1
61368,"travel-ankle","ale","low","low",1
61368,"dream-bet","dopamine","low","low",2
61368,"travel-ankle","trip","low","high",5
61368,"jump-leap","trampoline","low","high",4
61368,"elm-rock","landmark","low","low",4
61368,"elm-rock","wood","low","high",1
61368,"sit-stand","position","low","high",4
61368,"elm-rock","hard","high","low",2
61368,"crust-boot","mud","high","high",5
61368,"sit-stand","still","high","low",4
61368,"sit-stand","chair","high","high",3
61368,"elm-rock","tree","high","high",1
61368,"sit-stand","symphony","low","low",1
61368,"crust-boot","old","high","low",4
61368,"crust-boot","item","low","low",2
61368,"crust-boot","fisherman","low","high",1
61368,"feet-chapel","god","high","low",1
61368,"feet-chapel","kneel","high","high",5
61368,"garage-bone","car","high","low",1
61368,"garage-bone","snoopy","low","low",3
61368,"chair-table","furniture","low","high",5
61368,"chair-table","mealtime","low","low",4
61368,"garage-bone","back","high","high",1
61368,"garage-bone","epidermis","low","high",1
61368,"chair-table","sit","high","high",5
61368,"feet-chapel","foot","low","low",1
61368,"chair-table","dinner","high","low",4
61368,"feet-chapel","penny loafers","low","high",2
61368,"birds-aircraft","flight","high","high",5
61368,"school-stop","end","high","high",3
61368,"beginning-brake","cautious","low","low",2
61368,"school-stop","break","high","low",2
61368,"school-stop","sign","low","high",3
61368,"beginning-brake","time","high","low",2
61368,"beginning-brake","start","high","high",1
61368,"birds-aircraft","sky","low","high",4
61368,"birds-aircraft","fly","high","low",5
61368,"school-stop","crosswalk","low","low",5
61368,"beginning-brake","end","low","high",2
61368,"birds-aircraft","turbine","low","low",2
61368,"old-new","generation","low","high",4
61368,"old-new","time","high","low",4
61368,"east-short","navigate","low","low",3
61368,"old-new","age","high","high",4
61368,"east-short","directionless","low","high",2
61368,"glass-cage","exhibit","low","low",5
61368,"east-short","turn","high","low",2
61368,"east-short","small","high","high",2
61368,"glass-cage","contain","low","high",4
61368,"glass-cage","bar","high","high",1
61368,"glass-cage","break","high","low",2
61368,"old-new","opposite","low","low",5
61368,"lion-tiger","cat","high","low",5
61368,"hand-birth","masturbate","low","low",2
61368,"hand-birth","baby","high","high",2
61368,"snake-ash","molt","low","high",2
61368,"lion-tiger","feline","low","high",5
61368,"snake-ash","you","high","low",1
61368,"hand-birth","midwife","low","high",2
61368,"hand-birth","right","high","low",1
61368,"lion-tiger","animal","high","high",1
61368,"snake-ash","slither","low","low",2
61368,"lion-tiger","mammal","low","low",3
61368,"snake-ash","black","high","high",1
61368,"tourist-comedy","fun","high","high",4
61368,"tea-bean","time","high","low",1
61368,"pendulum-dusk","right","high","low",1
61368,"tourist-comedy","las vegas","low","low",5
61368,"tea-bean","starbucks","low","low",5
61368,"tea-bean","food","low","high",4
61368,"pendulum-dusk","time","high","high",5
61368,"pendulum-dusk","repetitious","low","high",1
61368,"pendulum-dusk","hypnotize","low","low",4
61368,"tourist-comedy","theatre","low","high",3
61368,"tea-bean","coffee","high","high",3
61368,"tourist-comedy","show","high","low",4
61368,"stern-wind","horn","low","low",2
61368,"gold-silver","jewelry","high","high",5
61368,"sun-bowl","breakfast","high","high",2
61368,"stern-wind","galeforce","low","high",1
61368,"sun-bowl","set","high","low",3
61368,"gold-silver","money","high","low",3
61368,"gold-silver","commodity","low","low",2
61368,"sun-bowl","contain","low","low",1
61368,"gold-silver","bronze","low","high",4
61368,"sun-bowl","heat","low","high",2
61368,"stern-wind","galeforce","high","high",2
61368,"stern-wind","air","high","low",3
61368,"teeth-gums","brush","high","low",5
61368,"rude-regret","hindsight","low","low",3
61368,"holy-kind","nice","high","low",4
61368,"holy-kind","lesson","low","low",2
61368,"rude-regret","mean","high","low",4
61368,"holy-kind","good","high","high",4
61368,"rude-regret","shame","low","high",4
61368,"teeth-gums","floss","low","high",5
61368,"rude-regret","bad","high","high",4
61368,"holy-kind","saint","low","high",4
61368,"teeth-gums","mouth","high","high",5
61368,"teeth-gums","gingivitis","low","low",5
61368,"pants-collar","cloth","low","low",4
61368,"definition-assist","explain","high","low",2
61368,"war-quiet","peace","high","high",4
61368,"war-quiet","death","high","low",2
61368,"pants-collar","apparel","low","high",4
61368,"definition-assist","rondo","low","high",1
61368,"war-quiet","negotiate","low","low",2
61368,"pants-collar","shirt","high","high",4
61368,"war-quiet","silence","low","high",4
61368,"definition-assist","synonym","low","low",3
61368,"pants-collar","suit","high","low",4
61368,"definition-assist","help","high","high",2
61368,"giant-subtle","quiet","high","low",1
61368,"happy-sad","oppose","low","low",4
61368,"army-drum","revolution","low","low",5
61368,"happy-sad","mood","high","high",5
61368,"giant-subtle","big","high","high",2
61368,"happy-sad","feeling","high","low",5
61368,"giant-subtle","unnoticed","low","high",2
61368,"happy-sad","emotion","low","high",5
61368,"army-drum","bugle","low","high",2
61368,"army-drum","war","high","low",4
61368,"giant-subtle","subdue","low","low",2
61368,"army-drum","march","high","high",5
61368,"quick-glow","flash","high","high",3
61368,"cave-knight","opposite","low","low",1
61368,"cave-knight","dark","high","low",3
61368,"tree-oak","green","high","low",4
61368,"tree-oak","maple","low","high",4
61368,"cave-knight","dungeon","low","high",5
61368,"quick-glow","fire","high","low",3
61368,"tree-oak","deciduous","low","low",4
61368,"quick-glow","firework","low","low",3
61368,"tree-oak","wood","high","high",5
61368,"cave-knight","castle","high","high",5
61368,"quick-glow","flicker","low","high",4
61368,"communicate-cooking","competition","low","low",2
61368,"breeze-bubble","effect","low","low",1
61368,"communicate-cooking","ramsey","low","high",2
61368,"communicate-cooking","talk","high","high",2
61368,"bad-actress","movie","high","high",4
61368,"bad-actress","rot","low","low",1
61368,"communicate-cooking","tell","high","low",2
61368,"bad-actress","drama","low","high",2
61368,"breeze-bubble","air","high","high",4
61368,"breeze-bubble","blow","low","high",4
61368,"breeze-bubble","outside","high","low",4
61368,"bad-actress","music","high","low",1
61368,"kitchen-egg","domestic","low","low",2
61368,"corpse-fight","gladiator","low","low",4
61368,"corpse-fight","kill","high","low",5
61368,"corpse-fight","death","high","high",5
61368,"graph-copy","paper","high","high",3
61368,"kitchen-egg","omelet","low","high",5
61368,"corpse-fight","war","low","high",4
61368,"graph-copy","photo","low","high",3
61368,"kitchen-egg","food","high","low",2
61368,"kitchen-egg","cook","high","high",3
61368,"graph-copy","work","high","low",2
61368,"graph-copy","cheat","low","low",2
61368,"circle-dance","campfire","low","low",5
61368,"famine-calorie","deficit","low","low",4
61368,"hundred-economy","money","high","low",4
61368,"famine-calorie","food","high","low",4
61368,"hundred-economy","dollars","high","high",5
61368,"circle-dance","twirl","low","high",5
61368,"famine-calorie","diet","high","high",3
61368,"hundred-economy","dollar","low","high",5
61368,"circle-dance","move","high","low",4
61368,"famine-calorie","hunger","low","high",4
61368,"hundred-economy","wall street","low","low",5
61368,"circle-dance","round","high","high",2
61466,"graph-copy","photo","low","high",2
61466,"kitchen-egg","food","high","low",4
61466,"kitchen-egg","domestic","low","low",1
61466,"corpse-fight","gladiator","low","low",2
61466,"corpse-fight","kill","high","low",4
61466,"kitchen-egg","omelet","low","high",5
61466,"graph-copy","work","high","low",5
61466,"corpse-fight","war","low","high",4
61466,"kitchen-egg","cook","high","high",4
61466,"corpse-fight","death","high","high",4
61466,"graph-copy","paper","high","high",2
61466,"graph-copy","cheat","low","low",1
61466,"lion-tiger","feline","low","high",5
61466,"lion-tiger","animal","high","high",4
61466,"hand-birth","midwife","low","high",5
61466,"hand-birth","baby","high","high",5
61466,"hand-birth","masturbate","low","low",4
61466,"lion-tiger","mammal","low","low",5
61466,"lion-tiger","cat","high","low",5
61466,"hand-birth","right","high","low",1
61466,"snake-ash","molt","low","high",2
61466,"snake-ash","you","high","low",1
61466,"snake-ash","black","high","high",1
61466,"snake-ash","slither","low","low",3
61466,"famine-calorie","deficit","low","low",4
61466,"hundred-economy","wall street","low","low",2
61466,"circle-dance","move","high","low",4
61466,"famine-calorie","hunger","low","high",4
61466,"circle-dance","twirl","low","high",3
61466,"hundred-economy","dollars","high","high",4
61466,"hundred-economy","dollar","low","high",3
61466,"famine-calorie","diet","high","high",4
61466,"circle-dance","campfire","low","low",2
61466,"famine-calorie","food","high","low",4
61466,"hundred-economy","money","high","low",4
61466,"circle-dance","round","high","high",1
61466,"communicate-cooking","tell","high","low",3
61466,"communicate-cooking","talk","high","high",4
61466,"breeze-bubble","outside","high","low",2
61466,"bad-actress","music","high","low",2
61466,"breeze-bubble","air","high","high",4
61466,"bad-actress","rot","low","low",1
61466,"communicate-cooking","competition","low","low",2
61466,"communicate-cooking","ramsey","low","high",4
61466,"bad-actress","movie","high","high",4
61466,"breeze-bubble","blow","low","high",4
61466,"breeze-bubble","effect","low","low",1
61466,"bad-actress","drama","low","high",4
61466,"birds-aircraft","fly","high","low",4
61466,"beginning-brake","start","high","high",4
61466,"birds-aircraft","flight","high","high",5
61466,"birds-aircraft","sky","low","high",5
61466,"school-stop","break","high","low",4
61466,"beginning-brake","cautious","low","low",4
61466,"beginning-brake","end","low","high",1
61466,"beginning-brake","time","high","low",1
61466,"school-stop","sign","low","high",4
61466,"school-stop","crosswalk","low","low",5
61466,"school-stop","end","high","high",2
61466,"birds-aircraft","turbine","low","low",2
61466,"chair-table","furniture","low","high",5
61466,"chair-table","mealtime","low","low",2
61466,"garage-bone","car","high","low",1
61466,"garage-bone","epidermis","low","high",3
61466,"feet-chapel","god","high","low",4
61466,"feet-chapel","penny loafers","low","high",2
61466,"chair-table","dinner","high","low",5
61466,"garage-bone","back","high","high",2
61466,"chair-table","sit","high","high",4
61466,"feet-chapel","foot","low","low",2
61466,"feet-chapel","kneel","high","high",4
61466,"garage-bone","snoopy","low","low",1
61466,"teeth-gums","mouth","high","high",5
61466,"teeth-gums","floss","low","high",5
61466,"holy-kind","saint","low","high",5
61466,"holy-kind","lesson","low","low",4
61466,"rude-regret","bad","high","high",5
61466,"holy-kind","nice","high","low",4
61466,"teeth-gums","gingivitis","low","low",5
61466,"teeth-gums","brush","high","low",5
61466,"rude-regret","hindsight","low","low",1
61466,"rude-regret","shame","low","high",4
61466,"rude-regret","mean","high","low",4
61466,"holy-kind","good","high","high",4
61466,"tourist-comedy","show","high","low",4
61466,"tourist-comedy","theatre","low","high",5
61466,"pendulum-dusk","repetitious","low","high",4
61466,"tourist-comedy","fun","high","high",4
61466,"tea-bean","coffee","high","high",5
61466,"tourist-comedy","las vegas","low","low",5
61466,"tea-bean","time","high","low",1
61466,"pendulum-dusk","right","high","low",1
61466,"tea-bean","starbucks","low","low",5
61466,"pendulum-dusk","time","high","high",3
61466,"pendulum-dusk","hypnotize","low","low",4
61466,"tea-bean","food","low","high",2
61466,"lunch-almond","allergy","low","low",3
61466,"bat-bounce","ball","high","high",2
61466,"toes-dracula","twilight","low","low",3
61466,"bat-bounce","sport","low","high",4
61466,"lunch-almond","peanut","low","high",5
61466,"toes-dracula","claw","low","high",4
61466,"toes-dracula","count","high","high",4
61466,"lunch-almond","snack","high","high",4
61466,"toes-dracula","person","high","low",3
61466,"bat-bounce","move","high","low",2
61466,"bat-bounce","hero","low","low",1
61466,"lunch-almond","food","high","low",5
61466,"elm-rock","wood","low","high",4
61466,"elm-rock","tree","high","high",2
61466,"crust-boot","old","high","low",2
61466,"crust-boot","mud","high","high",5
61466,"sit-stand","chair","high","high",3
61466,"elm-rock","hard","high","low",5
61466,"sit-stand","position","low","high",4
61466,"elm-rock","landmark","low","low",3
61466,"sit-stand","symphony","low","low",1
61466,"crust-boot","item","low","low",1
61466,"crust-boot","fisherman","low","high",2
61466,"sit-stand","still","high","low",4
61466,"travel-ankle","break","high","low",2
61466,"travel-ankle","trip","low","high",4
61466,"dream-bet","luck","low","high",4
61466,"jump-leap","trampoline","low","high",5
61466,"dream-bet","money","high","low",3
61466,"travel-ankle","walk","high","high",4
61466,"dream-bet","chance","high","high",4
61466,"travel-ankle","ale","low","low",1
61466,"jump-leap","move","high","low",5
61466,"jump-leap","faith","low","low",5
61466,"dream-bet","dopamine","low","low",4
61466,"jump-leap","hop","high","high",5
61466,"east-short","directionless","low","high",1
61466,"glass-cage","exhibit","low","low",5
61466,"glass-cage","contain","low","high",4
61466,"east-short","small","high","high",2
61466,"glass-cage","break","high","low",5
61466,"east-short","turn","high","low",5
61466,"old-new","opposite","low","low",5
61466,"east-short","navigate","low","low",5
61466,"old-new","time","high","low",5
61466,"old-new","generation","low","high",5
61466,"old-new","age","high","high",5
61466,"glass-cage","bar","high","high",2
61466,"onion-cigarette","pungent","low","high",5
61466,"homeless-apartment","live","high","low",5
61466,"onion-cigarette","mouth","high","low",4
61466,"homeless-apartment","house","high","high",5
61466,"onion-cigarette","smell","high","high",5
61466,"onion-cigarette","disgust","low","low",5
61466,"homeless-apartment","food","low","low",3
61466,"near-astronaut","mars","low","low",4
61466,"near-astronaut","far","high","high",5
61466,"homeless-apartment","shelter","low","high",5
61466,"near-astronaut","train","high","low",1
61466,"near-astronaut","space","low","high",4
61466,"stern-wind","air","high","low",4
61466,"gold-silver","money","high","low",5
61466,"gold-silver","bronze","low","high",5
61466,"sun-bowl","set","high","low",4
61466,"stern-wind","galeforce","high","high",5
61466,"sun-bowl","contain","low","low",2
61466,"stern-wind","galeforce","low","high",3
61466,"gold-silver","jewelry","high","high",5
61466,"gold-silver","commodity","low","low",5
61466,"sun-bowl","heat","low","high",3
61466,"stern-wind","horn","low","low",4
61466,"sun-bowl","breakfast","high","high",4
61466,"olive-real","italian","low","low",5
61466,"weird-trauma","you","high","low",1
61466,"weird-trauma","crazy","high","high",2
61466,"olive-real","eat","high","low",5
61466,"candle-wick","light","high","low",5
61466,"weird-trauma","horror","low","high",4
61466,"candle-wick","fire","high","high",5
61466,"candle-wick","flame","low","high",5
61466,"olive-real","natural","high","high",4
61466,"olive-real","unsugarcoated","low","high",1
61466,"weird-trauma","minority","low","low",1
61466,"candle-wick","board","low","low",1
61466,"army-drum","bugle","low","high",1
61466,"happy-sad","feeling","high","low",5
61466,"army-drum","march","high","high",4
61466,"giant-subtle","unnoticed","low","high",2
61466,"giant-subtle","quiet","high","low",2
61466,"army-drum","revolution","low","low",5
61466,"happy-sad","oppose","low","low",4
61466,"army-drum","war","high","low",5
61466,"happy-sad","emotion","low","high",5
61466,"giant-subtle","subdue","low","low",4
61466,"happy-sad","mood","high","high",5
61466,"giant-subtle","big","high","high",3
61466,"war-quiet","negotiate","low","low",4
61466,"war-quiet","peace","high","high",2
61466,"pants-collar","suit","high","low",5
61466,"war-quiet","silence","low","high",2
61466,"pants-collar","apparel","low","high",5
61466,"war-quiet","death","high","low",3
61466,"definition-assist","explain","high","low",5
61466,"definition-assist","help","high","high",5
61466,"definition-assist","rondo","low","high",2
61466,"definition-assist","synonym","low","low",1
61466,"pants-collar","cloth","low","low",2
61466,"pants-collar","shirt","high","high",2
61466,"giggle-abnormal","goofy","low","high",5
61466,"exam-algebra","math","low","high",5
61466,"giggle-abnormal","funny","high","high",4
61466,"giggle-abnormal","giddy","low","low",5
61466,"exam-algebra","knowledge","low","low",5
61466,"void-couch","move","high","low",1
61466,"exam-algebra","test","high","low",5
61466,"giggle-abnormal","happy","high","low",4
61466,"exam-algebra","school","high","high",5
61466,"void-couch","purchase","low","low",2
61466,"void-couch","empty","high","high",2
61466,"void-couch","seatcheck","low","high",1
61466,"quick-glow","firework","low","low",5
61466,"cave-knight","dungeon","low","high",5
61466,"tree-oak","wood","high","high",5
61466,"tree-oak","maple","low","high",5
61466,"quick-glow","flicker","low","high",5
61466,"cave-knight","opposite","low","low",1
61466,"cave-knight","dark","high","low",5
61466,"quick-glow","flash","high","high",5
61466,"tree-oak","green","high","low",5
61466,"quick-glow","fire","high","low",2
61466,"tree-oak","deciduous","low","low",1
61466,"cave-knight","castle","high","high",4
61466,"flat-alike","plain","low","high",5
61466,"perjury-adultery","sin","low","high",4
61466,"flat-alike","same","high","high",4
61466,"heavy-feather","weight","high","high",5
61466,"perjury-adultery","trump","low","low",4
61466,"flat-alike","pancake","low","low",2
61466,"perjury-adultery","cheat","high","high",5
61466,"flat-alike","feet","high","low",1
61466,"perjury-adultery","wrong","high","low",5
61466,"heavy-feather","might","high","low",1
61466,"heavy-feather","opposite","low","low",5
61466,"heavy-feather","oxymoron","low","high",3
61443,"lunch-almond","peanut","low","high",2
61443,"bat-bounce","ball","high","high",2
61443,"bat-bounce","move","high","low",2
61443,"toes-dracula","count","high","high",2
61443,"bat-bounce","sport","low","high",2
61443,"lunch-almond","snack","high","high",4
61443,"bat-bounce","hero","low","low",2
61443,"toes-dracula","person","high","low",2
61443,"toes-dracula","twilight","low","low",2
61443,"lunch-almond","allergy","low","low",4
61443,"lunch-almond","food","high","low",5
61443,"toes-dracula","claw","low","high",2
61443,"communicate-cooking","competition","low","low",4
61443,"bad-actress","rot","low","low",3
61443,"breeze-bubble","effect","low","low",3
61443,"breeze-bubble","blow","low","high",4
61443,"communicate-cooking","tell","high","low",2
61443,"communicate-cooking","talk","high","high",3
61443,"breeze-bubble","outside","high","low",3
61443,"bad-actress","drama","low","high",4
61443,"bad-actress","music","high","low",4
61443,"communicate-cooking","ramsey","low","high",4
61443,"breeze-bubble","air","high","high",3
61443,"bad-actress","movie","high","high",4
61443,"heavy-feather","opposite","low","low",4
61443,"flat-alike","pancake","low","low",4
61443,"heavy-feather","might","high","low",3
61443,"perjury-adultery","trump","low","low",3
61443,"flat-alike","feet","high","low",3
61443,"perjury-adultery","cheat","high","high",3
61443,"flat-alike","same","high","high",3
61443,"flat-alike","plain","low","high",3
61443,"perjury-adultery","wrong","high","low",3
61443,"perjury-adultery","sin","low","high",3
61443,"heavy-feather","weight","high","high",3
61443,"heavy-feather","oxymoron","low","high",3
61443,"hundred-economy","wall street","low","low",2
61443,"circle-dance","round","high","high",3
61443,"famine-calorie","diet","high","high",4
61443,"circle-dance","move","high","low",3
61443,"hundred-economy","dollars","high","high",2
61443,"circle-dance","twirl","low","high",2
61443,"hundred-economy","dollar","low","high",4
61443,"famine-calorie","deficit","low","low",3
61443,"famine-calorie","hunger","low","high",5
61443,"famine-calorie","food","high","low",3
61443,"hundred-economy","money","high","low",4
61443,"circle-dance","campfire","low","low",3
61443,"tourist-comedy","fun","high","high",4
61443,"pendulum-dusk","hypnotize","low","low",3
61443,"tea-bean","food","low","high",4
61443,"tourist-comedy","theatre","low","high",2
61443,"pendulum-dusk","right","high","low",3
61443,"tea-bean","coffee","high","high",3
61443,"pendulum-dusk","repetitious","low","high",2
61443,"tea-bean","starbucks","low","low",4
61443,"tourist-comedy","las vegas","low","low",4
61443,"tourist-comedy","show","high","low",3
61443,"tea-bean","time","high","low",3
61443,"pendulum-dusk","time","high","high",4
61443,"old-new","generation","low","high",3
61443,"glass-cage","exhibit","low","low",4
61443,"old-new","opposite","low","low",4
61443,"east-short","directionless","low","high",4
61443,"east-short","navigate","low","low",3
61443,"east-short","small","high","high",4
61443,"old-new","time","high","low",4
61443,"old-new","age","high","high",4
61443,"glass-cage","bar","high","high",3
61443,"glass-cage","contain","low","high",3
61443,"glass-cage","break","high","low",3
61443,"east-short","turn","high","low",4
61443,"stern-wind","air","high","low",3
61443,"gold-silver","commodity","low","low",4
61443,"stern-wind","horn","low","low",4
61443,"stern-wind","galeforce","low","high",3
61443,"gold-silver","jewelry","high","high",2
61443,"sun-bowl","contain","low","low",3
61443,"sun-bowl","set","high","low",2
61443,"gold-silver","bronze","low","high",2
61443,"sun-bowl","heat","low","high",3
61443,"gold-silver","money","high","low",5
61443,"stern-wind","galeforce","high","high",4
61443,"sun-bowl","breakfast","high","high",4
61443,"beginning-brake","start","high","high",3
61443,"school-stop","end","high","high",4
61443,"beginning-brake","cautious","low","low",4
61443,"birds-aircraft","fly","high","low",4
61443,"birds-aircraft","turbine","low","low",4
61443,"school-stop","crosswalk","low","low",3
61443,"beginning-brake","time","high","low",4
61443,"school-stop","sign","low","high",3
61443,"birds-aircraft","sky","low","high",3
61443,"beginning-brake","end","low","high",3
61443,"birds-aircraft","flight","high","high",5
61443,"school-stop","break","high","low",4
61443,"lion-tiger","mammal","low","low",3
61443,"lion-tiger","feline","low","high",3
61443,"lion-tiger","cat","high","low",4
61443,"snake-ash","black","high","high",4
61443,"hand-birth","baby","high","high",4
61443,"hand-birth","masturbate","low","low",3
61443,"snake-ash","slither","low","low",3
61443,"hand-birth","right","high","low",4
61443,"snake-ash","you","high","low",4
61443,"hand-birth","midwife","low","high",5
61443,"lion-tiger","animal","high","high",4
61443,"snake-ash","molt","low","high",4
61443,"void-couch","seatcheck","low","high",2
61443,"giggle-abnormal","giddy","low","low",3
61443,"void-couch","move","high","low",4
61443,"giggle-abnormal","funny","high","high",4
61443,"giggle-abnormal","happy","high","low",3
61443,"void-couch","purchase","low","low",3
61443,"exam-algebra","knowledge","low","low",4
61443,"exam-algebra","school","high","high",5
61443,"exam-algebra","test","high","low",5
61443,"giggle-abnormal","goofy","low","high",4
61443,"void-couch","empty","high","high",4
61443,"exam-algebra","math","low","high",4
61443,"rude-regret","shame","low","high",4
61443,"rude-regret","mean","high","low",4
61443,"teeth-gums","floss","low","high",4
61443,"holy-kind","good","high","high",4
61443,"rude-regret","hindsight","low","low",4
61443,"holy-kind","nice","high","low",4
61443,"holy-kind","lesson","low","low",4
61443,"rude-regret","bad","high","high",4
61443,"teeth-gums","gingivitis","low","low",3
61443,"teeth-gums","brush","high","low",4
61443,"holy-kind","saint","low","high",3
61443,"teeth-gums","mouth","high","high",3
61443,"sit-stand","still","high","low",4
61443,"crust-boot","mud","high","high",4
61443,"elm-rock","tree","high","high",4
61443,"crust-boot","fisherman","low","high",4
61443,"elm-rock","wood","low","high",3
61443,"crust-boot","item","low","low",3
61443,"elm-rock","hard","high","low",1
61443,"crust-boot","old","high","low",3
61443,"sit-stand","chair","high","high",2
61443,"elm-rock","landmark","low","low",4
61443,"sit-stand","position","low","high",3
61443,"sit-stand","symphony","low","low",4
61443,"tree-oak","maple","low","high",3
61443,"cave-knight","dark","high","low",3
61443,"quick-glow","flash","high","high",3
61443,"tree-oak","green","high","low",4
61443,"quick-glow","flicker","low","high",2
61443,"quick-glow","fire","high","low",3
61443,"cave-knight","castle","high","high",4
61443,"cave-knight","opposite","low","low",3
61443,"cave-knight","dungeon","low","high",3
61443,"tree-oak","wood","high","high",5
61443,"quick-glow","firework","low","low",4
61443,"tree-oak","deciduous","low","low",3
61443,"candle-wick","flame","low","high",3
61443,"candle-wick","light","high","low",3
61443,"weird-trauma","horror","low","high",4
61443,"olive-real","eat","high","low",4
61443,"weird-trauma","minority","low","low",4
61443,"candle-wick","board","low","low",5
61443,"olive-real","italian","low","low",5
61443,"olive-real","unsugarcoated","low","high",4
61443,"weird-trauma","crazy","high","high",3
61443,"candle-wick","fire","high","high",4
61443,"olive-real","natural","high","high",4
61443,"weird-trauma","you","high","low",5
61443,"chair-table","sit","high","high",3
61443,"garage-bone","back","high","high",3
61443,"chair-table","furniture","low","high",4
61443,"chair-table","mealtime","low","low",4
61443,"garage-bone","epidermis","low","high",4
61443,"feet-chapel","foot","low","low",3
61443,"feet-chapel","kneel","high","high",5
61443,"garage-bone","snoopy","low","low",4
61443,"chair-table","dinner","high","low",3
61443,"feet-chapel","penny loafers","low","high",3
61443,"garage-bone","car","high","low",4
61443,"feet-chapel","god","high","low",4
61443,"kitchen-egg","omelet","low","high",4
61443,"kitchen-egg","domestic","low","low",4
61443,"graph-copy","work","high","low",4
61443,"graph-copy","photo","low","high",3
61443,"graph-copy","cheat","low","low",4
61443,"kitchen-egg","cook","high","high",5
61443,"corpse-fight","gladiator","low","low",4
61443,"kitchen-egg","food","high","low",3
61443,"corpse-fight","war","low","high",4
61443,"graph-copy","paper","high","high",3
61443,"corpse-fight","kill","high","low",4
61443,"corpse-fight","death","high","high",4
